year,raceName,driverName,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
2023,British Grand Prix,Verstappen,1,1,1,1,26.0,52,1:25:16.938,5116938,42,1,1:30.275,234.922,Finished
2023,British Grand Prix,Norris,2,2,2,2,18.0,52,+3.798,5120736,43,2,1:30.543,234.226,Finished
2023,British Grand Prix,Hamilton,7,3,3,3,15.0,52,+6.783,5123721,43,3,1:30.545,234.221,Finished
2023,British Grand Prix,Piastri,3,4,4,4,12.0,52,+7.776,5124714,41,4,1:30.850,233.435,Finished
2023,British Grand Prix,Russell,6,5,5,5,10.0,52,+11.206,5128144,41,6,1:31.124,232.733,Finished
2023,British Grand Prix,Pérez,15,6,6,6,8.0,52,+12.882,5129820,51,5,1:30.914,233.271,Finished
2023,British Grand Prix,Alonso,9,7,7,7,6.0,52,+17.193,5134131,48,9,1:31.338,232.188,Finished
2023,British Grand Prix,Albon,8,8,8,8,4.0,52,+17.878,5134816,41,8,1:31.273,232.353,Finished
2023,British Grand Prix,Leclerc,4,9,9,9,2.0,52,+18.689,5135627,48,7,1:31.255,232.399,Finished
2023,British Grand Prix,Sainz,5,10,10,10,1.0,52,+19.448,5136386,51,10,1:31.366,232.116,Finished
2023,British Grand Prix,Sargeant,14,11,11,11,0.0,52,+23.632,5140570,42,13,1:31.699,231.274,Finished
2023,British Grand Prix,Bottas,20,12,12,12,0.0,52,+25.830,5142768,52,16,1:31.852,230.888,Finished
2023,British Grand Prix,Hülkenberg,11,13,13,13,0.0,52,+26.663,5143601,52,15,1:31.776,231.080,Finished
2023,British Grand Prix,Stroll,12,14,14,14,0.0,52,+27.483,5144421,42,11,1:31.508,231.756,Finished
2023,British Grand Prix,Zhou,17,15,15,15,0.0,52,+29.820,5146758,48,14,1:31.769,231.097,Finished
2023,British Grand Prix,Tsunoda,16,16,16,16,0.0,52,+31.225,5148163,48,17,1:32.084,230.307,Finished
2023,British Grand Prix,Pilote Inconnu,18,17,17,17,0.0,52,+33.128,5150066,48,18,1:32.353,229.636,Finished
2023,British Grand Prix,Gasly,10,18,18,18,0.0,46,,,42,12,1:31.539,231.678,Collision damage
2023,British Grand Prix,Magnussen,19,,R,19,0.0,31,,,29,19,1:33.356,227.169,Engine
2023,British Grand Prix,Ocon,13,,R,20,0.0,9,,,4,20,1:33.941,225.754,Oil leak
