year,raceName,driverName,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
2021,São Paulo Grand Prix,Hamilton,10,1,1,1,25.0,71,1:32:22.851,5542851,46,2,1:11.982,215.503,Finished
2021,São Paulo Grand Prix,Verstappen,2,2,2,2,18.0,71,+10.496,5553347,47,3,1:12.486,214.005,Finished
2021,São Paulo Grand Prix,Bottas,1,3,3,3,15.0,71,+13.576,5556427,49,4,1:12.526,213.887,Finished
2021,São Paulo Grand Prix,Pérez,4,4,4,4,13.0,71,+39.940,5582791,71,1,1:11.010,218.453,Finished
2021,São Paulo Grand Prix,Leclerc,6,5,5,5,10.0,71,+49.517,5592368,61,7,1:12.822,213.018,Finished
2021,São Paulo Grand Prix,Sainz,3,6,6,6,8.0,71,+51.820,5594671,63,6,1:12.710,213.346,Finished
2021,São Paulo Grand Prix,Gasly,7,7,7,7,6.0,70,,,53,8,1:13.227,211.839,+1 Lap
2021,São Paulo Grand Prix,Ocon,8,8,8,8,4.0,70,,,48,16,1:14.430,208.415,+1 Lap
2021,São Paulo Grand Prix,Alonso,12,9,9,9,2.0,70,,,37,12,1:13.922,209.848,+1 Lap
2021,São Paulo Grand Prix,Norris,5,10,10,10,1.0,70,,,53,10,1:13.761,210.306,+1 Lap
2021,São Paulo Grand Prix,Pilote Inconnu,9,11,11,11,0.0,70,,,69,9,1:13.634,210.668,+1 Lap
2021,São Paulo Grand Prix,Pilote Inconnu,0,12,12,12,0.0,70,,,54,5,1:12.621,213.607,+1 Lap
2021,São Paulo Grand Prix,Russell,17,13,13,13,0.0,70,,,45,15,1:14.355,208.626,+1 Lap
2021,São Paulo Grand Prix,Pilote Inconnu,13,14,14,14,0.0,70,,,44,14,1:14.227,208.985,+1 Lap
2021,São Paulo Grand Prix,Tsunoda,15,15,15,15,0.0,70,,,62,13,1:14.204,209.050,+1 Lap
2021,São Paulo Grand Prix,Pilote Inconnu,16,16,16,16,0.0,70,,,57,18,1:14.616,207.896,+1 Lap
2021,São Paulo Grand Prix,Pilote Inconnu,19,17,17,17,0.0,69,,,36,19,1:14.954,206.958,+2 Laps
2021,São Paulo Grand Prix,Pilote Inconnu,18,18,18,18,0.0,69,,,66,11,1:13.793,210.215,+2 Laps
2021,São Paulo Grand Prix,Ricciardo,11,,R,19,0.0,49,,,40,17,1:14.443,208.379,Power loss
2021,São Paulo Grand Prix,Stroll,14,,R,20,0.0,47,,,25,20,1:15.344,205.887,Collision damage
