year,raceName,driverName,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
2024,Spanish Grand Prix,Verstappen,2,1,1,1,25.0,66,1:28:20.227,5300227,54,2,1:17.776,215.557,Finished
2024,Spanish Grand Prix,Norris,1,2,2,2,19.0,66,+2.219,5302446,51,1,1:17.115,217.405,Finished
2024,Spanish Grand Prix,Hamilton,3,3,3,3,15.0,66,+17.790,5318017,46,4,1:17.809,215.466,Finished
2024,Spanish Grand Prix,Russell,4,4,4,4,12.0,66,+22.320,5322547,50,7,1:18.290,214.142,Finished
2024,Spanish Grand Prix,Leclerc,5,5,5,5,10.0,66,+22.709,5322936,52,6,1:17.897,215.222,Finished
2024,Spanish Grand Prix,Sainz,6,6,6,6,8.0,66,+31.028,5331255,39,9,1:18.539,213.463,Finished
2024,Spanish Grand Prix,Piastri,9,7,7,7,6.0,66,+33.760,5333987,56,5,1:17.874,215.286,Finished
2024,Spanish Grand Prix,Pérez,11,8,8,8,4.0,66,+59.524,5359751,51,3,1:17.785,215.532,Finished
2024,Spanish Grand Prix,Gasly,7,9,9,9,2.0,66,+1:02.025,5362252,51,13,1:19.045,212.096,Finished
2024,Spanish Grand Prix,Ocon,8,10,10,10,1.0,66,+1:11.889,5372116,54,12,1:18.982,212.266,Finished
2024,Spanish Grand Prix,Hülkenberg,13,11,11,11,0.0,66,+1:19.215,5379442,49,10,1:18.609,213.273,Finished
2024,Spanish Grand Prix,Alonso,10,12,12,12,0.0,65,,,50,8,1:18.334,214.022,+1 Lap
2024,Spanish Grand Prix,Zhou,15,13,13,13,0.0,65,,,50,11,1:18.771,212.834,+1 Lap
2024,Spanish Grand Prix,Stroll,14,14,14,14,0.0,65,,,50,15,1:19.318,211.366,+1 Lap
2024,Spanish Grand Prix,Ricciardo,18,15,15,15,0.0,65,,,61,17,1:19.450,211.015,+1 Lap
2024,Spanish Grand Prix,Bottas,12,16,16,16,0.0,65,,,13,18,1:19.608,210.596,+1 Lap
2024,Spanish Grand Prix,Magnussen,16,17,17,17,0.0,65,,,33,19,1:19.805,210.077,+1 Lap
2024,Spanish Grand Prix,Albon,0,18,18,18,0.0,65,,,45,14,1:19.132,211.863,+1 Lap
2024,Spanish Grand Prix,Tsunoda,17,19,19,19,0.0,65,,,56,16,1:19.447,211.023,+1 Lap
2024,Spanish Grand Prix,Sargeant,19,20,20,20,0.0,64,,,38,20,1:20.172,209.115,+2 Laps
