year,raceName,driverName,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
2021,Saudi Arabian Grand Prix,Hamilton,1,1,1,1,26.0,50,2:06:15.118,7575118,47,1,1:30.734,244.962,Finished
2021,Saudi Arabian Grand Prix,Verstappen,3,2,2,2,18.0,50,+11.825,7586943,35,3,1:31.488,242.943,Finished
2021,Saudi Arabian Grand Prix,Bottas,2,3,3,3,15.0,50,+27.531,7602649,47,2,1:31.408,243.155,Finished
2021,Saudi Arabian Grand Prix,Ocon,9,4,4,4,12.0,50,+27.633,7602751,47,6,1:31.797,242.125,Finished
2021,Saudi Arabian Grand Prix,Ricciardo,11,5,5,5,10.0,50,+40.121,7615239,43,11,1:32.716,239.725,Finished
2021,Saudi Arabian Grand Prix,Gasly,6,6,6,6,8.0,50,+41.613,7616731,46,9,1:32.297,240.813,Finished
2021,Saudi Arabian Grand Prix,Leclerc,4,7,7,7,6.0,50,+44.475,7619593,46,4,1:31.601,242.643,Finished
2021,Saudi Arabian Grand Prix,Sainz,15,8,8,8,4.0,50,+46.606,7621724,37,7,1:31.851,241.983,Finished
2021,Saudi Arabian Grand Prix,Pilote Inconnu,10,9,9,9,2.0,50,+58.505,7633623,37,15,1:32.865,239.340,Finished
2021,Saudi Arabian Grand Prix,Norris,7,10,10,10,1.0,50,+1:01.358,7636476,49,8,1:31.914,241.817,Finished
2021,Saudi Arabian Grand Prix,Stroll,18,11,11,11,0.0,50,+1:17.212,7652330,45,14,1:32.804,239.498,Finished
2021,Saudi Arabian Grand Prix,Pilote Inconnu,16,12,12,12,0.0,50,+1:23.249,7658367,49,12,1:32.751,239.635,Finished
2021,Saudi Arabian Grand Prix,Alonso,13,13,13,13,0.0,49,,,46,5,1:31.633,242.558,+1 Lap
2021,Saudi Arabian Grand Prix,Tsunoda,8,14,14,14,0.0,49,,,44,10,1:32.506,240.269,+1 Lap
2021,Saudi Arabian Grand Prix,Pilote Inconnu,12,15,15,15,0.0,49,,,45,13,1:32.778,239.565,+1 Lap
2021,Saudi Arabian Grand Prix,Pilote Inconnu,17,,R,16,0.0,44,,,41,16,1:34.030,236.375,Collision damage
2021,Saudi Arabian Grand Prix,Pérez,5,,R,17,0.0,14,,,9,17,1:34.138,236.104,Collision
2021,Saudi Arabian Grand Prix,Pilote Inconnu,20,,R,18,0.0,14,,,7,20,1:37.043,229.036,Collision
2021,Saudi Arabian Grand Prix,Russell,14,,R,19,0.0,14,,,7,19,1:36.130,231.211,Collision
2021,Saudi Arabian Grand Prix,Pilote Inconnu,19,,R,20,0.0,8,,,8,18,1:36.043,231.421,Accident
