year,raceName,driverName,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
2022,Abu Dhabi Grand Prix,Verstappen,1,1,1,1,25.0,58,1:27:45.914,5265914,54,6,1:29.392,212.676,Finished
2022,Abu Dhabi Grand Prix,Leclerc,3,2,2,2,18.0,58,+8.771,5274685,48,10,1:29.719,211.901,Finished
2022,Abu Dhabi Grand Prix,Pérez,2,3,3,3,15.0,58,+10.093,5276007,52,4,1:28.972,213.680,Finished
2022,Abu Dhabi Grand Prix,Sainz,4,4,4,4,12.0,58,+24.892,5290806,50,3,1:28.879,213.904,Finished
2022,Abu Dhabi Grand Prix,Russell,6,5,5,5,10.0,58,+35.888,5301802,48,2,1:28.836,214.007,Finished
2022,Abu Dhabi Grand Prix,Norris,7,6,6,6,9.0,58,+56.234,5322148,44,1,1:28.391,215.085,Finished
2022,Abu Dhabi Grand Prix,Ocon,8,7,7,7,6.0,58,+57.240,5323154,45,5,1:29.333,212.817,Finished
2022,Abu Dhabi Grand Prix,Stroll,14,8,8,8,4.0,58,+1:16.931,5342845,42,9,1:29.620,212.135,Finished
2022,Abu Dhabi Grand Prix,Ricciardo,13,9,9,9,2.0,58,+1:23.268,5349182,45,18,1:30.785,209.413,Finished
2022,Abu Dhabi Grand Prix,Pilote Inconnu,9,10,10,10,1.0,58,+1:23.898,5349812,35,15,1:30.312,210.510,Finished
2022,Abu Dhabi Grand Prix,Tsunoda,11,11,11,11,0.0,58,+1:29.371,5355285,40,7,1:29.489,212.446,Finished
2022,Abu Dhabi Grand Prix,Zhou,15,12,12,12,0.0,57,,,53,8,1:29.600,212.183,+1 Lap
2022,Abu Dhabi Grand Prix,Albon,19,13,13,13,0.0,57,,,40,13,1:29.939,211.383,+1 Lap
2022,Abu Dhabi Grand Prix,Gasly,17,14,14,14,0.0,57,,,16,19,1:31.081,208.732,+1 Lap
2022,Abu Dhabi Grand Prix,Bottas,18,15,15,15,0.0,57,,,47,16,1:30.352,210.417,+1 Lap
2022,Abu Dhabi Grand Prix,Pilote Inconnu,12,16,16,16,0.0,57,,,39,12,1:29.833,211.632,+1 Lap
2022,Abu Dhabi Grand Prix,Magnussen,16,17,17,17,0.0,57,,,40,20,1:31.158,208.556,+1 Lap
2022,Abu Dhabi Grand Prix,Hamilton,5,18,18,18,0.0,55,,,42,11,1:29.788,211.738,Hydraulics
2022,Abu Dhabi Grand Prix,Pilote Inconnu,20,19,19,19,0.0,55,,,45,14,1:30.309,210.517,Collision damage
2022,Abu Dhabi Grand Prix,Alonso,10,,R,20,0.0,27,,,24,17,1:30.579,209.889,Water leak
