year,raceName,driverName,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
2023,Australian Grand Prix,Verstappen,1,1,1,1,25.0,58,2:32:38.371,9158371,49,2,1:20.342,236.498,Finished
2023,Australian Grand Prix,Hamilton,3,2,2,2,18.0,58,+0.179,9158550,49,5,1:20.613,235.703,Finished
2023,Australian Grand Prix,Alonso,4,3,3,3,15.0,58,+0.769,9159140,53,4,1:20.476,236.105,Finished
2023,Australian Grand Prix,Stroll,6,4,4,4,12.0,58,+3.082,9161453,50,6,1:20.934,234.769,Finished
2023,Australian Grand Prix,Pérez,0,5,5,5,11.0,58,+3.320,9161691,53,1,1:20.235,236.814,Finished
2023,Australian Grand Prix,Norris,13,6,6,6,8.0,58,+3.701,9162072,46,9,1:21.173,234.077,Finished
2023,Australian Grand Prix,Hülkenberg,10,7,7,7,6.0,58,+4.939,9163310,46,8,1:21.124,234.219,Finished
2023,Australian Grand Prix,Piastri,16,8,8,8,4.0,58,+5.382,9163753,53,12,1:21.335,233.611,Finished
2023,Australian Grand Prix,Zhou,17,9,9,9,2.0,58,+5.713,9164084,48,16,1:21.819,232.229,Finished
2023,Australian Grand Prix,Tsunoda,12,10,10,10,1.0,58,+6.052,9164423,52,15,1:21.789,232.314,Finished
2023,Australian Grand Prix,Bottas,0,11,11,11,0.0,58,+6.513,9164884,46,17,1:22.233,231.060,Finished
2023,Australian Grand Prix,Sainz,5,12,12,12,0.0,58,+6.594,9164965,53,3,1:20.467,236.131,Finished
2023,Australian Grand Prix,Gasly,9,13,13,13,0.0,56,,,47,7,1:20.995,234.592,Collision
2023,Australian Grand Prix,Ocon,11,14,14,14,0.0,56,,,44,11,1:21.203,233.991,Collision
2023,Australian Grand Prix,Pilote Inconnu,15,15,15,15,0.0,56,,,50,10,1:21.183,234.049,Collision
2023,Australian Grand Prix,Sargeant,18,16,16,16,0.0,56,,,50,13,1:21.456,233.264,Collision
2023,Australian Grand Prix,Magnussen,14,17,17,17,0.0,52,,,52,14,1:21.685,232.610,Accident
2023,Australian Grand Prix,Russell,2,,R,18,0.0,17,,,16,18,1:22.680,229.811,Engine
2023,Australian Grand Prix,Albon,8,,R,19,0.0,6,,,6,19,1:23.349,227.966,Accident
2023,Australian Grand Prix,Leclerc,7,,R,20,0.0,0,,,,0,,,Collision
